Ticker,Name,Sector,Price,Dividend Yield,1-Year Dividend Growth,5-Year Dividend Growth (Annualized),Dividends Per Share (TTM),Market Cap ($M),Trailing P/E Ratio,Payout Ratio,Beta,52-Week High,52-Week Low
SANW,S&W Seed Co,Consumer Defensive,"2,26",0,,,0,"87,931438",0,N/A,"0,3105799281","4,6","2,11"
SASR,Sandy Spring Bancorp,Financial Services,"48,16","0,01980157709",,,"0,9536439525","2197,029004","8,986538791","0,1844572442","0,875945457","52,04","35,05"
SATS,EchoStar Corp,Technology,"25,95",0,,,0,"1010,525152","6,76660742",0,"0,654741447","30,9","21,32"
SAVA,Cassava Sciences Inc,Healthcare,"49,22",0,,,0,"1969,626502",0,N/A,"2,262838453","146,16","31,44"
SAVE,Spirit Airlines Inc,Industrials,"27,15",0,,,0,"2948,509982",N/A,0,"1,162084704","40,77","19,4"
SBAC,SBA Communications Corp,Real Estate,"309,06","0,007506633016",,,"2,314039269","33858,58988","114,9685738","0,8765300261","0,642085578","391,15","231,09"
SBCF,Seacoast Banking Corp. Of Florida,Financial Services,"37,68","0,01030882571",,,"0,3884365528","2198,595482","18,7241993","0,1867483427","0,852641939","40,45","29,17"
SBFG,SB Financial Group Inc,Financial Services,"19,68","0,01633249944","0,04545454545","0,1043836287","0,3214235889","136,900633",0,N/A,,"20,55","15,79"
SBGI,"Sinclair Broadcast Group, Inc.",Communication Services,"29,41","0,02689867454",0,"0,0212956876","0,7910900183","1522,357212","10,72082544","0,4141832556","0,9125064585","38,77","22,44"
SBH,Sally Beauty Holdings Inc,Consumer Cyclical,"18,18",0,,,0,"2055,178807","8,171522662",0,"1,4989139","25,66","15,24"
SBNY,Signature Bank,Financial Services,"342,24","0,006525983179",,,"2,233452483","20750,89658","26,22612461","0,1595323202","1,321390367","374,07","203,3"
SBOW,SilverBow Resources Inc,Energy,"23,41",0,,,0,"379,44253",0,N/A,"1,06976057","34,83","7,31"
SBRA,Sabra Healthcare REIT Inc,Real Estate,"13,33","0,09002250563",0,"-0,03574909818","1,162543574","3048,278966",N/A,N/A,"0,8991623225","17,88","12,03"
SBSI,Southside Bancshares Inc,Financial Services,"42,85","0,0317386231","0,0303030303","0,02534857566","1,290223081","1383,029042","12,10147387","0,370753759","0,6966749299","44,94","32,67"
SBT,Sterling Bancorp Inc,Financial Services,"6,04",0,,,0,"304,712341",0,N/A,"0,5072616001","6,32","4,33"
SBUX,Starbucks Corp.,Consumer Cyclical,"94,51","0,02073854619","0,08888888889","0,1440663559","2,309743551","108714,853","24,74729183","0,6225723856","0,844154393","124,66","92,42"
SC,Santander Consumer USA Holdings Inc,Financial Services,"41,6","0,02106461717",,,"0,8762880743","12734,23337","4,128269461","0,08701966974","0,5176020159","42,87","21,61"
SCHL,Scholastic Corp.,Communication Services,"42,99","0,01395673412",0,0,"0,596400816","1414,391807","37,41777268","0,5471567119","0,6827831675","43,38","27,14"
SCHN,"Schnitzer Steel Industries, Inc.",Basic Materials,"41,92","0,01777611184",0,0,"0,7451746084","1157,985839","5,871930709","0,1115530851","1,544193762","58,62","32,75"
SCHW,Charles Schwab Corp.,Financial Services,"89,64","0,008228753763","0,1111111111","0,201124434","0,7376254873","168440,7255","33,95297832","0,2804659648","1,110760217","96,04","59,8"
SCI,Service Corp. International,Consumer Cyclical,"60,53","0,01446341592","0,09523809524","0,1208742618","0,8754705657","10143,52697","12,71944316","0,1886790012","0,6857765148","71,71","44,94"
SCL,Stepan Co.,Basic Materials,"110,74","0,01210041539",,,"1,245136691","2482,325249","16,42194807","0,1918546519","0,7314694391","138,23","104,05"
SCON,Superconductor Technologies Inc.,Technology,"2,65",0,,,0,"8,352217",0,N/A,,4,"0,77"
SCOR,Comscore Inc.,Communication Services,"2,87",0,,,0,"235,911779",N/A,0,"1,445340728","5,25","2,66"
SCPL,Sciplay Corp,Communication Services,"13,56",0,,,0,"332,717394",0,N/A,"1,407945872","22,29","10,75"
SCS,"Steelcase, Inc.",Industrials,"12,41","0,04240201436","0,45","0,02605717936","0,5262089982","1079,939682","86,39517454","4,81435497","0,8825113925","16,16","10,53"
SCSC,"Scansource, Inc.",Technology,"31,34",0,,,0,"802,4303","9,769889085",0,"1,537539704","40,83","24,89"
SCVL,"Shoe Carnival, Inc.",Consumer Cyclical,"32,68","0,008542883571","-0,2222222222",0,"0,2791814351","920,441122","6,494190638","0,04236440593","1,534815206","46,12","23,2"
SCWX,SecureWorks Corp,Technology,"15,05",0,,,0,"213,743787",N/A,0,"1,260305591","26,89","12,78"
SCX,L.S. Starrett Co.,Industrials,"7,48",0,,,0,"49,580589",0,N/A,"0,9405831401","13,9","5,54"
SCYX,Scynexis Inc,Healthcare,"4,59",0,,,0,"109,931055",0,N/A,"1,244057522","10,25","4,21"
SD,Sandridge Energy Inc,Energy,"11,92",0,,,0,"437,159492",0,N/A,"1,502339341","14,99","3,5"
SDPI,Superior Drilling Products Inc,Energy,"0,8648",0,,,0,"24,360626",0,N/A,"0,3068186486","2,38","0,6452"
SEAC,Seachange International Inc.,Technology,"1,18",0,,,0,"57,867499",N/A,0,"0,6773259762","3,44","0,657"
SEAS,SeaWorld Entertainment Inc,Consumer Cyclical,"70,68",0,,,0,"5461,650198","39,16874187",0,"1,07494516","71,35","34,7"
SEB,Seaboard Corp.,Industrials,"3709,99","0,00242384681",,,"8,992447427","4306,478482","6,031482468","0,01461901324","0,1357429044","4397,55","3091,58"
SEDG,Solaredge Technologies Inc,Technology,"262,16",0,,,0,"13768,5171","94,38830954",0,"2,072115227","389,71","199,33"
SEE,Sealed Air Corp.,Consumer Cyclical,"64,4","0,01174593804","0,25","0,04563955259","0,7564384099","9541,292768","20,39173492","0,2496496402","0,755456865","70,31","41,21"
SEEL,Seelos Therapeutics Inc,Healthcare,"1,21",0,,,0,"123,891939",0,N/A,"1,895298925","6,6",1
SEIC,SEI Investments Co.,Financial Services,"59,95","0,01334445371",,,"0,7675465316","8360,177795","15,85844889","0,210286721","1,086572761","64,79","54,03"
SELB,Selecta Biosciences Inc,Healthcare,"2,18",0,,,0,"254,294643",0,N/A,"1,371078825","5,28","2,08"
SELF,Global Self Storage Inc,Real Estate,"6,03","0,04236546476",0,0,"0,2554637525","64,572936",0,N/A,"0,5992888838","6,64","4,09"
SEM,Select Medical Holdings Corporation,Healthcare,"24,11","0,01549773855",,,"0,3736504764","3234,235781","7,626187894","0,1149693773","1,380677487","43,29","21,48"
SENEA,Seneca Foods Corp.,Consumer Defensive,"49,85",0,,,0,"420,845064","7,148840042",0,"0,6542175109","62,37","41,54"
SENEB,Seneca Foods Corp.,Consumer Defensive,"49,8571",0,,,0,"420,845064",0,N/A,,"61,96",44
SENS,Senseonics Holdings Inc,Healthcare,"2,12",0,,,0,"945,483263",0,N/A,"2,308634228","5,56","1,62"
SES,SES AI Corporation,Energy,"5,03",0,,,0,"138,828",0,N/A,,"11,47","4,8"
SESN,Sesen Bio Inc.,Healthcare,"0,7075",0,,,0,"141,120529",0,N/A,"1,422106488","6,04","0,66"
SF,Stifel Financial Corp.,Financial Services,"78,78","0,007592118208",,,"0,5981070724","8201,826608","11,4232682","0,0985349378","1,334147198","83,28","56,31"
SFBC,Sound Financial Bancorp Inc,Financial Services,"41,51","0,01223702342","-0,4117647059","-0,035807496","0,5079588422","108,649312",0,N/A,,48,"32,98"
SFBS,ServisFirst Bancshares Inc,Financial Services,"85,84","0,00732110821","0,15","0,3569116348","0,6284439287","4653,484858","22,71122636","0,1666960023",,"89,35","44,49"
SFE,"Safeguard Scientifics, Inc.",Financial Services,"6,17",0,,,0,"101,839515",0,N/A,"0,789217628","8,98","5,95"
SFIX,Stitch Fix Inc,Consumer Cyclical,"14,99",0,,,0,"1248,869035",N/A,0,"1,605350426",83,"13,81"
SFM,Sprouts Farmers Market Inc,Consumer Defensive,"29,77",0,,,0,"3341,937569","12,09418429",0,"0,1672620167","31,31","20,52"
SFNC,Simmons First National Corp.,Financial Services,"29,24","0,02439816598","0,05882352941","-0,06358901599","0,7134023734","3357,617036","12,17260032","0,2808670761","0,8870621924","32,82","25,52"
SFST,Southern First Bancshares Inc,Financial Services,"57,12",0,,,0,"452,012323",0,N/A,"0,7266817328","65,59","41,44"
SGA,"Saga Communications, Inc.",Communication Services,"22,24","0,02143801779","0,5625","0,1075663432","0,4767815156","112,150804","11,6982168","0,2943095775",,"27,99","18,8"
SGC,Superior Group of Companies Inc..,Consumer Cyclical,"20,01","0,02379301487","0,2","0,06520853753","0,4760982275","319,583932",0,N/A,"1,067043637","28,73","19,15"
SGEN,Seagen Inc,Healthcare,"128,72",0,,,0,"23636,34696",N/A,0,"0,8463503355","192,79",118
SGH,SMART Global Holdings Inc,Technology,"28,52",0,,,0,"695,244104","17,68618937",0,"1,993213147","37,25","20,3"
SGMA,Sigmatron International Inc.,Technology,9,0,,,0,"39,367611",0,N/A,"1,898802022","17,3","4,58"
SGMO,Sangamo Therapeutics Inc,Healthcare,6,0,,,0,"874,047546",N/A,0,"1,518080662","13,93","5,32"
SGMS,Scientific Games Corporation,Consumer Cyclical,"64,75",0,,,0,"6249,179195","33,59773761",0,"1,747085925","90,2","36,89"
SGRP,"Spar Group, Inc.",Industrials,"1,3",0,,,0,"27,716538",0,N/A,"1,242683133","3,86","1,01"
SGRY,Surgery Partners Inc,Healthcare,"50,47",0,,,0,"4508,824258",0,N/A,"1,935313472","69,58","35,65"
SHAK,Shake Shack Inc,Consumer Cyclical,"78,1",0,,,0,"3056,837515",N/A,0,"1,499817585",130,"58,19"
SHBI,Shore Bancshares Inc.,Financial Services,"20,1","0,01779894623",,,"0,3577588191","398,0966","24,08182204","0,2555420137","0,5685871832","23,05","14,01"
SHEN,Shenandoah Telecommunications Co.,Communication Services,"22,94","0,003051438548",,,"0,0700000003","1146,205794","1,094463918","0,00334448162","0,5811265521","38,62","21,55"
SHO,Sunstone Hotel Investors Inc,Real Estate,"11,87",0,,,0,"2603,492004",N/A,0,"1,167318539","13,91","10,27"
SHOO,Steven Madden Ltd.,Consumer Cyclical,"42,66","0,01399221738",,,"0,5969079933","3472,224996","23,57519195","0,3279714249","1,179323695","51,4","33,08"
SHSP,SharpSpring Inc,Technology,"17,1",0,,,0,0,0,N/A,,,
SHW,Sherwin-Williams Co.,Basic Materials,"271,57","0,008101042089","-0,5895522388","-0,08338121624","2,194198642","71204,62095","36,19224405","0,451481202","0,7460295255","354,15","216,88"
SIBN,SI-BONE Inc,Healthcare,"20,86",0,,,0,"698,596769",0,N/A,"1,380354292","37,21","18,01"
SIEB,Siebert Financial Corp.,Financial Services,"2,21",0,,,0,"68,407699",0,N/A,"1,130824724","6,99","1,88"
SIEN,Sientra Inc,Healthcare,"3,25",0,,,0,"188,898011",0,N/A,"1,650304252","9,14","2,43"
SIF,SIFCO Industries Inc.,Industrials,6,0,,,0,"36,019686",0,N/A,"0,5647146338","15,76","5,3"
SIG,Signet Jewelers Ltd,Consumer Cyclical,"80,68","0,006678440632",,,"0,5388165902","4245,649216","6,286125578","0,04764072416","1,53982763","111,67","40,8"
SIGA,SIGA Technologies Inc,Healthcare,"6,28",0,,,0,"465,450333","28,37218925",0,"0,7496132233","9,82","5,66"
SIGI,Selective Insurance Group Inc.,Financial Services,"77,56","0,01359812249","0,12","0,1184269147","1,05467038","4663,181375","5,910482269","0,08112849077","1,003100224","91,13","64,78"
SILK,Silk Road Medical Inc,Healthcare,"33,08",0,,,0,"1154,37321",0,N/A,"1,309116018","67,49","28,71"
SINT,SINTX Technologies Inc,Healthcare,"0,54",0,,,0,"13,34209",0,N/A,"1,520691262","2,98","0,4303"
SIRI,Sirius XM Holdings Inc,Communication Services,"6,2","0,0117595189","16,07533638","0,9036539387","0,07290901716","24477,1499","9,31398398","0,1149440598","0,8102499328","7,23","5,7"
SITC,SITE Centers Corp,Real Estate,"15,27","0,03043749431",,,"0,4647805381","3225,294142","74,95628859","2,210083396","1,044849795","17,48","11,66"
SITE,SiteOne Landscape Supply Inc,Industrials,"183,49",0,,,0,"8202,114195","36,88000987",0,"1,586434327",260,"147,6"
SIVB,SVB Financial Group,Financial Services,"645,23",0,,,0,"37866,86594","21,18383403",0,"1,754680774","763,22","467,22"
SIX,Six Flags Entertainment Corp,Consumer Cyclical,"46,19",0,,,0,"3971,559435","86,0501676",0,"1,293082485","51,75","35,75"
SJI,South Jersey Industries Inc.,Utilities,"24,1","0,04979253112","0,02479338843","0,02612209093","1,195693607","2709,975086","36,26646172","1,705697015","0,5312480905","27,91","20,39"
SJM,J.M. Smucker Co.,Consumer Defensive,"136,09","0,02909839077","0,1","0,05709686837","3,827987821","14747,15007","19,26221273","0,5460752954","0,06723268363","144,76","108,37"
SJW,SJW Group,Utilities,"64,25","0,02241245136","0,05882352941","0,1060344337","1,36970509","1916,33547","34,37804693","0,720897416","0,371964572","73,3","56,85"
SKT,"Tanger Factory Outlet Centers, Inc.",Real Estate,"16,8","0,04345238095",,,"0,7084954322","1746,940171",N/A,N/A,"1,066121176","22,26","13,35"
SKX,"Skechers U S A, Inc.",Consumer Cyclical,"47,91",0,,,0,"6463,184955","16,47246289",0,"1,357527231","55,87","35,26"
SKY,Skyline Champion Corp,Consumer Cyclical,"74,62",0,,,0,"4240,44059","21,73425757",0,"1,753500151","85,92","38,96"
SKYW,Skywest Inc.,Industrials,"32,57",0,,,0,"1640,874092","26,84324846",0,"1,175660378","61,16","29,11"
SLAB,Silicon Laboratories Inc,Technology,"160,97",0,,,0,"6468,940989","1,527567782",0,"1,818649711","211,98","120,15"
SLB,Schlumberger Ltd.,Energy,"40,09","0,01247193814",0,"-0,2421417167","0,4972368588","56231,54037","14,94724624","0,188347295","0,9807508567","40,91","24,23"
SLCA,U.S. Silica Holdings Inc,Energy,"10,48",0,,,0,"781,506658",N/A,0,"1,783558174","15,38","7,23"
SLCT,Select Bancorp Inc,Financial Services,"18,88",0,,,0,0,0,N/A,,,
SLDB,Solid Biosciences Inc,Healthcare,"1,08",0,,,0,"119,119248",0,N/A,"1,444297413","11,58","1,06"
SLG,SL Green Realty Corp.,Real Estate,"80,02","0,04661334666","0,02472799209","0,01048948537","3,582251168","5339,468614","8,184548691","0,4047741432","1,039920847","84,77",57
SLGN,Silgan Holdings Inc.,Consumer Cyclical,"42,71","0,01311168345","0,1666666667","-0,0490206072","0,5572457226","4715,620881","14,112372","0,1851314693","0,4666803879","45,83","36,98"
SLM,SLM Corp.,Financial Services,"20,38","0,009779509736",,,"0,1993064084","5974,955555","4,661906328","0,05329048354","1,087778545","21,23","14,69"
SLNG,Stabilis Solutions Inc,Energy,"3,96",0,,,0,"72,534199",0,N/A,,"10,47","2,98"
SLNO,Soleno Therapeutics Inc,Healthcare,"0,3765",0,,,0,"30,047142",0,N/A,"1,172927892","3,18","0,2722"
SLP,Simulations Plus Inc.,Healthcare,"40,35","0,005934516699",0,"0,03713728934","0,2394577488","814,078439",0,N/A,"1,357305224","83,27","36,78"
SLRX,Salarius Pharmaceuticals Inc,Healthcare,"0,4551",0,,,0,"20,573312",0,N/A,"1,571713371",3,"0,388"
SLS,SELLAS Life Sciences Group Inc,Healthcare,"6,485",0,,,0,"103,01774",N/A,0,"1,223990889","15,08","4,25"
SM,SM Energy Co,Energy,"34,58","0,0005782713015",,,"0,01999662161","4200,563658",N/A,N/A,"2,054859533","38,25","10,92"
SMAR,Smartsheet Inc,Technology,"62,99",0,,,0,"7984,12555",N/A,0,"1,81811314","85,65","51,11"
SMBC,"Southern Missouri Bancorp, Inc.",Financial Services,"53,7","0,01407861237","0,25","0,148698355","0,7560214845","477,694579",0,N/A,"0,3838475022","61,49","34,21"
SMBK,SmartFinancial Inc,Financial Services,"26,52","0,009393076809",,,"0,249104397","445,591162",0,N/A,"0,6455215183","28,55","20,31"
SMED,Sharps Compliance Corp.,Industrials,"6,64",0,,,0,"127,801694",0,N/A,"0,8272722522","18,67","6,27"
SMG,Scotts Miracle-Gro Company,Basic Materials,"142,17","0,01856931842","0,06451612903","0,05709686837","2,553099778","7902,361073","18,03780204","0,3307124065","1,125240842","252,56","129,74"
SMHI,SEACOR Marine Holdings Inc,Industrials,"4,27",0,,,0,"110,986216",0,N/A,"1,011032692","6,28","3,08"
SMIT,Schmitt Industries Inc,Technology,"5,13",0,,,0,"19,551158",0,N/A,"0,377492092","8,38","3,61"
SMMF,Summit Financial Group Inc,Financial Services,"27,42","0,02526389073","0,05882352941","0,1035092146","0,6927358837","356,546236",0,N/A,"0,7307668952",28,"20,58"
SMP,"Standard Motor Products, Inc.",Consumer Cyclical,"48,06","0,0210570226",,,"1,012000506","1057,272084","12,99402802","0,2826817056","0,5877116148","54,78","39,79"
SMPL,Simply Good Foods Co,Consumer Defensive,"38,8",0,,,0,"3729,929127",0,N/A,"1,245251054","43,17","27,71"
SMRT,SmartRent Inc,Consumer Cyclical,"8,95",0,,,0,"1735,083758",0,N/A,"1,139506173","15,14","6,53"
SMSI,"Smith Micro Software, Inc.",Technology,"4,23",0,,,0,"230,811435",N/A,0,"1,306573745","7,65","3,75"
SMTC,Semtech Corp.,Technology,"71,11",0,,,0,"4582,102981","43,01797834",0,"1,884935272","94,92","57,97"
SNA,"Snap-on, Inc.",Industrials,"216,22","0,02626954028","0,1544715447","0,148698355","5,066275686","11554,50253","7,041134994","0,1697813568","0,8362423971","255,58","182,72"
SNAP,Snap Inc,Communication Services,"41,43",0,,,0,"61730,14848",N/A,0,"2,554985464","83,34","24,32"
SNBR,Sleep Number Corp,Consumer Cyclical,"70,08",0,,,0,"1587,10176","7,781283756",0,"1,124837963","151,44","68,18"
SNCR,Synchronoss Technologies Inc,Technology,"2,03",0,,,0,"179,331966",N/A,0,"1,097915489","5,17","1,88"
SND,Smart Sand Inc,Energy,"2,06",0,,,0,"93,247138",0,N/A,"1,232294287","4,16","1,73"
SNDR,Schneider National Inc,Industrials,"25,91","0,01075951077","0,07692307692","0,06961037573","0,2787789241","2451,778833","7,041294754","0,1422341449","0,6172708433","27,5","20,36"
SNDX,Syndax Pharmaceuticals Inc,Healthcare,"16,57",0,,,0,"818,427478",N/A,0,"1,299891556","25,68","13,02"
SNFCA,Security National Financial Corp.,Financial Services,"9,71",0,,,0,"170,863617",0,N/A,"0,5573830979","10,69","7,71"
SNOA,Sonoma Pharmaceuticals Inc.,Healthcare,"3,51",0,,,0,"10,872836",0,N/A,"0,8744563009","13,36","3,28"
SNPS,"Synopsys, Inc.",Technology,"306,15",0,,,0,"46975,14657","31,00604249",0,"1,792110984","377,6","217,69"
SNR,New Senior Investment Group Inc,Real Estate,"8,82","0,02189629777",,,"0,1931253463","741,437265",N/A,N/A,"1,252124397","9,44","3,45"
SNV,Synovus Financial Corp.,Financial Services,"53,41","0,03057145598",0,"0,170804913","1,632821464","7771,738237","11,47440133","0,3588618602","1,254938612","54,05","38,15"
SNX,TD Synnex Corp,Technology,"105,96","0,008467255342",,,"0,897190376","10213,92339","12,92675886","0,0712055854","1,429445746","130,31","83,54"
SO,Southern Company,Utilities,"65,02","0,04060289142","0,03125","0,03340648294","1,959623267","68908,45159","23,00015073","0,6973748282","0,3042496795","69,77","54,98"
SOHO,Sotherly Hotels Inc,Real Estate,"2,5",0,,,0,"41,794895",0,N/A,"0,9761336109","4,49","1,89"
SOI,Solaris Oilfield Infrastructure Inc,Energy,"8,01","0,05129358065",,,"0,410861581","255,975402",N/A,N/A,"0,8828523072","14,47","6,11"
SOLY,Soliton Inc,Healthcare,"22,58",0,,,0,0,0,N/A,,,
SON,Sonoco Products Co.,Consumer Cyclical,"57,42","0,03134796238","0,04651162791","0,03992533304","1,780700476","5645,896605",N/A,N/A,"0,5812084305","68,82","54,82"
SONO,Sonos Inc,Technology,"28,44",0,,,0,"3629,188925","24,22948329",0,"1,754830415","44,72","21,46"
SP,SP Plus Corp,Industrials,"27,61",0,,,0,"641,183275","27,5185955",0,"0,8889968435","36,71","25,29"
SPB,Spectrum Brands Holdings Inc.,Consumer Defensive,"95,62","0,01745137254",,,"1,668700242","3898,960482","30,91959145","0,565661099","0,9906660577","107,22","74,73"
SPG,"Simon Property Group, Inc.",Real Estate,"141,32","0,04670251911",,,"5,762559063","46439,32956","23,05212196","0,9309465369","1,164105366","169,33","99,67"
SPGI,S&P Global Inc,Financial Services,"385,37","0,00799231907",0,"0,1343351076","3,835938645","92874,17","15,3561789","0,1533761953","0,9929948641","483,28","319,99"
SPLK,Splunk Inc,Technology,"123,94",0,,,0,"19680,08259",N/A,0,"1,428832172","176,66","105,45"
SPNE,SeaSpine Holdings Corp,Healthcare,"12,35",0,,,0,"450,055958",0,N/A,"1,181568917","22,97","10,76"
SPOK,Spok Holdings Inc,Communication Services,10,"0,04902449493",0,0,"0,4902449493","194,81429",N/A,N/A,"0,2905385599","11,52","7,08"
SPPI,"Spectrum Pharmaceuticals, Inc.",Healthcare,"0,7282",0,,,0,"119,393008",0,N/A,"1,886896402","4,54","0,6"
SPR,Spirit Aerosystems Holdings Inc,Industrials,"52,22","0,000765714582",0,"-0,3690426555","0,03998561547","5485,569902",N/A,N/A,"1,424151931","53,58","35,21"
SPRO,Spero Therapeutics Inc,Healthcare,"9,98",0,,,0,"322,589698",0,N/A,"1,220759321","21,32","9,58"
SPRT,Support.com Inc,Technology,"11,8",0,,,0,0,0,0,,,
SPSC,SPS Commerce Inc.,Technology,"130,8",0,,,0,"4704,12233","103,8391755",0,"1,471036763","174,42","91,05"
SPTN,SpartanNash Co,Consumer Defensive,"27,55","0,02903811252","0,03896103896","0,03922410157","0,7893712318","990,267063","16,30525518","0,456283949","0,4576575081","27,59","16,66"
SPWH,Sportsman`s Warehouse Holdings Inc,Consumer Cyclical,"11,63",0,,,0,"510,324214",0,N/A,"0,6003989013","18,05","9,73"
SPWR,Sunpower Corp,Technology,"17,09",0,,,0,"2956,368646","8,329652643",0,"2,537958558","45,56","14,32"
SPXC,SPX Corp.,Industrials,"52,54",0,,,0,"2386,018985","5,373916633",0,"1,364130887","68,24","48,21"
SQ,Block Inc,Technology,"115,21",0,,,0,"48964,25","91,16887494",0,"2,179110378","289,23","99,5"
